last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,kitchen_area
7700000.0,79.0,2019-03-11T00:00:00,3,2.9,12.0,47.0,11,15.0
5500000.0,55.0,2018-03-06T00:00:00,2,2.7,9.0,31.2,4,8.5
3990000.0,40.0,2018-09-03T00:00:00,1,2.6,19.0,18.0,15,11.3
3980000.0,46.2,2016-01-14T00:00:00,2,2.5,5.0,28.7,3,6.4
3200000.0,32.2,2017-06-15T00:00:00,1,2.65,9.0,19.0,5,6.5
2950000.0,30.0,2017-11-21T00:00:00,1,2.5,9.0,16.0,5,7.0
9900000.0,85.0,2019-05-01T00:00:00,3,2.78,25.0,49.0,14,13.0
4400000.0,58.5,2017-12-08T00:00:00,2,,24.0,29.1,8,7.7
6200000.0,46.9,2018-07-30T00:00:00,2,3.0,5.0,28.3,5,7.9
3300000.0,33.0,2017-12-26T00:00:00,1,2.5,15.0,18.6,1,6.3
2100000.0,48.2,2016-08-18T00:00:00,3,2.5,5.0,33.6,5,5.5
4400000.0,72.0,2018-08-31T00:00:00,2,2.7,10.0,42.0,3,12.0
3500000.0,34.4,2018-03-12T00:00:00,1,2.55,16.0,18.6,5,7.1
2320000.0,25.0,2017-09-27T00:00:00,0,,14.0,17.0,1,
4150000.0,52.5,2019-03-25T00:00:00,2,,16.0,30.0,13,10.0
8350000.0,87.1,2019-02-20T00:00:00,3,3.1,5.0,66.9,2,9.5
5496074.0,48.6,2016-04-25T00:00:00,1,,11.0,13.0,3,15.0
5990000.0,43.5,2015-05-08T00:00:00,1,3.0,5.0,25.0,4,9.4
7030000.0,42.6,2017-11-20T00:00:00,2,2.7,11.0,29.0,2,10.0
3600000.0,55.2,2018-07-12T00:00:00,2,25.0,5.0,32.0,2,
6500000.0,69.7,2018-10-05T00:00:00,3,2.5,9.0,42.0,4,7.9
8560000.0,65.7,2017-11-10T00:00:00,2,2.76,11.0,30.9,6,13.1
4600000.0,50.0,2019-02-28T00:00:00,2,,9.0,32.0,7,6.0
7000000.0,83.1,2018-08-07T00:00:00,4,3.05,6.0,56.5,4,8.9
4990000.0,57.84,2018-08-22T00:00:00,2,2.65,27.0,,13,10.19
7400000.0,69.2,2019-03-17T00:00:00,3,,12.0,43.78,12,7.06
4700000.0,61.0,2019-03-19T00:00:00,2,2.65,10.0,35.0,4,10.5
7100000.0,101.0,2019-04-08T00:00:00,4,2.6,8.0,,7,16.5
2350000.0,32.0,2018-09-06T00:00:00,1,2.65,9.0,18.0,2,6.0
3900000.0,58.2,2017-01-23T00:00:00,2,2.58,13.0,34.4,1,10.6
3400000.0,29.9,2017-12-21T00:00:00,1,2.5,5.0,15.4,5,7.2
3450000.0,40.0,2017-10-17T00:00:00,1,2.6,5.0,17.7,5,11.2
12500000.0,85.0,2018-09-21T00:00:00,3,3.7,6.0,56.5,6,22.0
4440000.0,41.4,2018-11-18T00:00:00,1,2.7,18.0,16.7,10,10.9
3050000.0,42.0,2018-03-26T00:00:00,1,,10.0,18.0,5,12.0
7300000.0,65.0,2018-09-12T00:00:00,2,,12.0,30.04,2,10.2
3244000.0,35.86,2018-03-22T00:00:00,1,,12.0,17.0,2,9.6
5150000.0,55.4,2019-01-30T00:00:00,3,,5.0,40.4,3,5.0
5239000.0,70.0,2015-04-24T00:00:00,2,,25.0,35.0,9,15.0
25000000.0,140.0,2017-11-25T00:00:00,3,2.8,25.0,60.0,21,30.0
8400000.0,84.0,2018-06-26T00:00:00,2,2.75,3.0,41.0,1,13.0
4110000.0,41.0,2018-02-01T00:00:00,3,2.5,5.0,28.4,2,5.3
2950000.0,42.5,2015-10-27T00:00:00,2,2.5,4.0,26.0,4,5.5
21000000.0,96.0,2017-02-07T00:00:00,2,3.0,7.0,20.0,1,36.0
4600000.0,40.0,2018-12-12T00:00:00,1,2.65,17.0,18.0,2,11.4
2600000.0,86.3,2016-05-24T00:00:00,4,3.0,3.0,63.0,3,7.3
900000.0,37.0,2018-02-01T00:00:00,1,,5.0,,4,
5800000.0,66.0,2016-07-28T00:00:00,3,2.7,9.0,42.0,8,8.5
4100000.0,41.5,2018-01-11T00:00:00,1,2.7,17.0,16.5,14,11.7
4100000.0,36.8,2018-09-04T00:00:00,1,2.6,10.0,17.7,6,8.3
2370000.0,40.0,2018-03-06T00:00:00,1,2.65,5.0,23.0,2,9.0
6630000.0,65.0,2018-03-23T00:00:00,2,,5.0,26.0,3,25.0
3800000.0,36.5,2017-09-19T00:00:00,1,,16.0,16.3,12,9.0
8500000.0,103.8,2018-02-13T00:00:00,4,,5.0,74.6,3,9.5
6760000.0,70.5,2018-10-26T00:00:00,3,2.65,16.0,42.4,10,10.8
8700000.0,71.0,2016-06-02T00:00:00,2,3.0,25.0,33.0,19,14.2
3900000.0,41.3,2018-01-19T00:00:00,2,2.55,5.0,,3,
2350000.0,44.8,2017-06-16T00:00:00,2,2.5,5.0,28.0,4,5.6
4000000.0,37.0,2017-08-23T00:00:00,1,,9.0,17.8,9,8.3
1450000.0,44.0,2019-03-01T00:00:00,2,2.5,5.0,27.0,5,6.0
4200000.0,43.0,2016-09-08T00:00:00,2,,5.0,28.0,3,5.1
5990000.0,54.0,2018-03-22T00:00:00,2,,36.0,21.4,28,18.7
12789000.0,79.3,2014-12-09T00:00:00,2,3.0,8.0,43.1,5,17.6
5900000.0,65.3,2018-07-21T00:00:00,3,2.5,9.0,42.7,4,9.9
2450000.0,31.5,2018-08-25T00:00:00,1,2.5,5.0,16.7,5,7.7
5390000.0,68.0,2016-06-28T00:00:00,3,2.5,5.0,45.0,3,7.0
4370000.0,55.0,2015-01-20T00:00:00,3,,2.0,38.0,2,5.0
3600000.0,45.0,2016-07-04T00:00:00,2,,9.0,28.0,6,7.0
11400000.0,81.2,2016-04-27T00:00:00,3,,3.0,45.7,2,14.3
6650000.0,65.0,2018-08-15T00:00:00,2,2.75,25.0,35.0,5,13.0
4125000.0,37.5,2018-02-02T00:00:00,1,2.55,9.0,14.6,2,8.4
2750000.0,41.5,2017-10-04T00:00:00,3,,5.0,29.6,5,5.3
5812413.0,89.7,2017-03-21T00:00:00,3,,23.0,47.0,14,16.5
6600000.0,73.0,2017-08-15T00:00:00,3,,18.0,45.0,5,12.0
10850000.0,72.0,2017-10-19T00:00:00,2,2.75,21.0,35.0,15,18.0
40662000.0,151.0,2014-12-09T00:00:00,3,,8.0,85.0,3,23.0
3050000.0,30.4,2018-02-09T00:00:00,1,2.52,5.0,18.0,2,5.3
4250000.0,37.0,2018-06-29T00:00:00,1,2.7,16.0,18.5,2,10.0
5600000.0,41.41,2018-03-31T00:00:00,1,,13.0,12.3,10,11.24
6800000.0,67.0,2018-02-21T00:00:00,3,2.5,10.0,42.8,1,8.3
5200000.0,52.0,2016-07-04T00:00:00,2,,12.0,30.5,12,9.0
14200000.0,178.0,2017-10-26T00:00:00,5,3.3,4.0,126.6,2,19.4
3100000.0,30.0,2018-02-21T00:00:00,1,2.6,5.0,17.0,3,5.5
4150000.0,38.0,2017-02-21T00:00:00,1,,5.0,16.0,5,10.0
4900000.0,38.5,2017-09-20T00:00:00,1,2.7,25.0,18.0,7,10.2
2499999.0,73.8,2017-12-19T00:00:00,3,,5.0,,2,
1700000.0,55.2,2018-03-24T00:00:00,3,2.5,5.0,38.5,5,4.5
3750000.0,41.0,2018-04-03T00:00:00,1,2.6,10.0,18.7,9,10.7
11500000.0,98.0,2016-05-10T00:00:00,3,2.65,3.0,88.0,3,
5300000.0,58.7,2018-02-12T00:00:00,2,2.75,23.0,32.7,9,11.8
6950000.0,77.0,2018-02-01T00:00:00,3,,5.0,40.0,3,13.3
3400000.0,38.7,2018-01-10T00:00:00,1,,12.0,16.5,3,10.0
2500000.0,34.0,2018-09-09T00:00:00,1,2.5,9.0,19.0,1,7.0
3997000.0,57.0,2017-04-27T00:00:00,3,,5.0,37.0,1,6.0
4850000.0,60.6,2017-05-02T00:00:00,3,2.55,9.0,44.0,6,7.0
1700000.0,70.0,2017-12-04T00:00:00,3,3.0,4.0,50.0,3,9.0
1490000.0,36.0,2018-09-10T00:00:00,1,2.5,5.0,17.1,3,8.4
6800000.0,57.8,2017-04-28T00:00:00,3,2.8,5.0,33.7,4,9.7
2880000.0,43.99,2017-08-03T00:00:00,2,,17.0,,15,
6800000.0,61.8,2018-01-12T00:00:00,2,,19.0,34.2,3,10.6
5000000.0,60.2,2018-02-01T00:00:00,3,2.55,9.0,43.0,9,6.4
3350000.0,37.0,2015-02-24T00:00:00,1,2.55,6.0,17.8,6,8.4
7410000.0,70.0,2017-06-29T00:00:00,2,,12.0,,5,
8570000.0,72.0,2018-08-11T00:00:00,3,3.0,6.0,42.0,4,10.0
2480000.0,27.11,2018-03-12T00:00:00,0,,17.0,24.75,4,
3700000.0,35.6,2016-06-17T00:00:00,1,,10.0,17.0,9,7.0
4200000.0,35.0,2018-02-07T00:00:00,1,2.7,25.0,15.0,24,9.0
7000000.0,52.4,2019-05-01T00:00:00,1,2.6,17.0,17.7,2,17.7
4200000.0,47.5,2018-08-17T00:00:00,2,2.7,9.0,28.0,5,8.0
5500000.0,45.0,2019-03-29T00:00:00,2,2.5,9.0,30.0,2,6.0
4690000.0,58.0,2019-04-24T00:00:00,3,2.55,9.0,38.8,3,7.0
12084000.0,86.6,2018-07-05T00:00:00,3,,13.0,,6,
4990000.0,58.0,2017-06-30T00:00:00,3,2.5,9.0,35.0,5,6.2
12500000.0,96.0,2018-09-12T00:00:00,4,3.2,4.0,70.9,4,9.2
6550000.0,53.0,2017-02-03T00:00:00,2,3.5,5.0,31.0,4,7.0
4250000.0,42.0,2017-05-17T00:00:00,1,,19.0,18.0,13,13.0
1950000.0,42.0,2017-08-04T00:00:00,2,,5.0,29.0,3,6.0
3490000.0,54.7,2017-08-31T00:00:00,3,2.5,5.0,37.7,1,5.1
7950000.0,51.6,2017-11-10T00:00:00,1,,10.0,12.7,10,23.1
8500000.0,65.0,2019-04-24T00:00:00,3,2.55,7.0,43.0,2,7.5
3300000.0,54.0,2017-06-07T00:00:00,2,,5.0,30.0,1,8.6
9788348.0,70.8,2015-08-01T00:00:00,2,,,38.4,12,10.63
4200000.0,106.0,2018-10-05T00:00:00,5,,5.0,75.8,1,12.0
5200000.0,51.0,2016-03-02T00:00:00,2,2.55,9.0,32.0,5,6.0
4200000.0,42.4,2018-02-01T00:00:00,1,2.5,10.0,17.0,2,10.8
4700000.0,59.0,2018-03-12T00:00:00,3,2.5,9.0,38.5,7,7.0
2370000.0,42.4,2017-08-08T00:00:00,2,,4.0,26.5,4,5.3
5150000.0,50.0,2016-07-02T00:00:00,2,3.1,4.0,28.5,3,8.5
66571000.0,280.3,2015-06-11T00:00:00,6,5.2,8.0,159.5,7,21.1
4900000.0,69.3,2017-05-22T00:00:00,2,,5.0,34.0,4,11.33
15900000.0,85.0,2018-01-11T00:00:00,3,,20.0,,2,
7000000.0,69.0,2016-03-18T00:00:00,2,2.64,17.0,34.6,1,14.0
4100000.0,41.6,2016-09-23T00:00:00,1,2.7,17.0,16.5,12,11.7
6800000.0,77.2,2015-11-23T00:00:00,3,2.6,18.0,47.4,3,13.5
4900000.0,33.5,2018-07-01T00:00:00,1,2.7,18.0,17.3,2,8.6
5700000.0,68.7,2017-03-09T00:00:00,2,2.64,17.0,34.6,12,14.2
6910000.0,62.7,2018-09-28T00:00:00,3,2.55,10.0,,7,
4950000.0,48.2,2019-01-29T00:00:00,2,,9.0,30.0,7,6.0
5700000.0,67.2,2017-06-25T00:00:00,2,3.0,5.0,36.9,4,11.0
16512000.0,103.2,2017-09-26T00:00:00,3,,11.0,55.7,5,19.5
1634000.0,28.3,2017-11-10T00:00:00,1,,5.0,15.4,4,5.4
3700000.0,40.9,2015-10-23T00:00:00,1,,22.0,13.0,9,11.4
3290000.0,43.8,2018-01-12T00:00:00,2,2.5,5.0,28.4,1,5.0
13500000.0,118.3,2017-11-09T00:00:00,4,2.78,20.0,60.0,7,16.5
7050000.0,78.0,2015-11-18T00:00:00,3,,5.0,54.0,3,8.0
6300000.0,46.5,2018-01-03T00:00:00,1,2.8,5.0,30.0,4,12.0
6570000.0,43.0,2018-10-08T00:00:00,1,2.5,24.0,20.0,4,15.0
10000000.0,70.0,2018-02-21T00:00:00,2,3.45,6.0,40.0,6,20.0
10000000.0,97.8,2018-06-04T00:00:00,3,2.7,25.0,47.3,6,13.2
5400000.0,70.4,2017-05-05T00:00:00,3,2.8,6.0,41.8,2,10.5
6650000.0,73.0,2015-08-20T00:00:00,2,,4.0,49.0,4,
1300000.0,65.4,2018-11-04T00:00:00,3,2.5,5.0,49.3,2,5.1
1800000.0,50.5,2017-10-26T00:00:00,2,2.52,5.0,28.1,4,7.8
3600000.0,45.0,2018-08-06T00:00:00,2,2.5,5.0,30.0,1,5.5
3140000.0,31.4,2018-12-14T00:00:00,1,2.5,14.0,16.1,6,7.0
8900000.0,66.1,2017-12-21T00:00:00,3,2.75,11.0,43.6,5,17.2
95000000.0,216.0,2017-12-05T00:00:00,4,3.0,5.0,86.0,4,77.0
2950000.0,35.0,2018-06-21T00:00:00,1,2.75,9.0,15.0,8,10.0
5100000.0,60.5,2017-05-12T00:00:00,2,,18.0,29.8,10,13.8
10400000.0,104.0,2015-09-20T00:00:00,5,3.5,6.0,70.0,4,14.0
13460000.0,136.2,2019-02-27T00:00:00,4,3.0,6.0,99.5,5,10.2
8351000.0,60.7,2018-12-15T00:00:00,2,2.77,25.0,34.1,8,12.3
5100000.0,55.15,2016-02-16T00:00:00,2,,5.0,35.0,1,7.8
12200000.0,77.7,2017-11-28T00:00:00,2,,5.0,30.0,5,25.0
2000000.0,42.0,2017-07-19T00:00:00,2,,4.0,,2,
4157000.0,60.2,2016-04-17T00:00:00,3,,9.0,43.4,1,6.3
11250000.0,71.0,2017-01-26T00:00:00,2,,3.0,43.0,3,8.0
2850000.0,72.2,2018-02-27T00:00:00,3,,5.0,42.4,2,8.3
3950000.0,54.5,2018-02-25T00:00:00,3,2.5,5.0,35.0,1,7.0
4500000.0,58.0,2017-04-24T00:00:00,2,,16.0,31.1,2,10.0
5600000.0,48.0,2018-03-24T00:00:00,2,,21.0,27.5,7,10.5
4200000.0,53.0,2017-09-11T00:00:00,2,,9.0,27.7,4,10.4
3375000.0,34.4,2017-03-28T00:00:00,0,,26.0,24.3,19,
90000000.0,225.0,2016-06-26T00:00:00,6,,4.0,134.0,2,19.5
3700000.0,34.0,2018-10-29T00:00:00,1,2.5,9.0,17.6,9,7.7
5950000.0,69.0,2017-12-21T00:00:00,1,,16.0,13.0,12,50.0
6260000.0,43.3,2014-12-09T00:00:00,1,,8.0,,5,
16500000.0,92.2,2016-02-04T00:00:00,3,2.87,24.0,62.4,20,11.0
1700000.0,32.4,2018-11-12T00:00:00,1,2.7,5.0,18.0,1,10.0
5500000.0,51.4,2018-09-06T00:00:00,2,2.6,14.0,29.1,11,9.3
4150000.0,41.3,2018-09-21T00:00:00,3,2.5,5.0,30.8,5,5.5
6800000.0,65.53,2019-01-08T00:00:00,3,,2.0,47.7,2,5.8
2720000.0,52.6,2015-07-30T00:00:00,2,2.5,5.0,28.5,5,8.5
6800000.0,71.3,2016-07-12T00:00:00,3,2.66,16.0,43.0,10,10.8
11700000.0,68.1,2016-11-02T00:00:00,2,,17.0,35.4,10,15.4
25717300.0,230.1,2015-01-21T00:00:00,3,,3.0,130.0,1,26.1
3690000.0,53.0,2015-10-31T00:00:00,2,2.7,25.0,28.0,9,10.0
6300000.0,53.3,2016-07-18T00:00:00,1,2.8,10.0,22.6,4,11.7
3800000.0,74.4,2017-05-18T00:00:00,3,,5.0,44.4,3,8.9
3900000.0,35.0,2016-10-25T00:00:00,1,2.6,6.0,15.0,3,8.3
4350000.0,55.0,2017-05-30T00:00:00,2,,9.0,30.0,9,8.3
4200000.0,57.0,2018-08-07T00:00:00,3,2.5,5.0,40.0,2,6.0
5500000.0,54.0,2018-01-09T00:00:00,2,3.0,10.0,,1,10.0
5790000.0,78.89,2017-11-26T00:00:00,3,,12.0,44.5,3,15.0
5200000.0,45.1,2018-07-17T00:00:00,1,2.5,10.0,20.1,8,12.2
4300000.0,50.0,2016-11-24T00:00:00,2,,12.0,30.5,3,7.0
6800000.0,90.0,2014-12-16T00:00:00,3,2.6,9.0,43.3,1,25.0
5900000.0,67.4,2019-01-11T00:00:00,3,2.5,9.0,48.5,8,6.2
4600000.0,56.2,2018-08-30T00:00:00,2,,20.0,30.4,16,9.9
12500000.0,130.0,2017-11-17T00:00:00,5,3.0,7.0,82.0,5,8.7
9500000.0,100.0,2019-03-27T00:00:00,4,2.75,15.0,60.9,6,10.5
5360000.0,58.12,2018-05-07T00:00:00,2,,12.0,30.89,5,12.88
8600000.0,91.0,2018-02-01T00:00:00,2,,4.0,,1,
3250000.0,40.0,2018-06-25T00:00:00,1,,10.0,,1,
7500000.0,78.0,2017-02-21T00:00:00,3,3.2,5.0,47.8,3,10.5
1990000.0,42.0,2016-05-27T00:00:00,2,,3.0,27.0,2,5.5
1750000.0,40.0,2016-04-28T00:00:00,5,,5.0,28.6,1,5.0
12790000.0,56.6,2018-11-06T00:00:00,2,3.5,3.0,29.4,1,
4847000.0,39.1,2018-02-21T00:00:00,1,2.65,12.0,20.1,2,8.4
4700000.0,23.8,2018-12-28T00:00:00,1,,18.0,20.0,9,5.0
6000001.0,25.0,2018-11-16T00:00:00,1,3.0,5.0,,5,
8000000.0,71.7,2017-05-14T00:00:00,3,2.65,9.0,48.2,3,9.0
9411080.0,81.13,2018-07-24T00:00:00,3,2.9,24.0,50.25,6,14.2
2220000.0,31.0,2018-10-16T00:00:00,1,2.59,6.0,16.0,6,8.0
5300000.0,38.0,2018-04-21T00:00:00,1,2.64,18.0,16.0,14,9.0
3100000.0,31.59,2018-03-08T00:00:00,1,2.7,19.0,30.55,2,9.28
2999000.0,33.5,2017-03-30T00:00:00,1,2.0,15.0,17.5,6,6.5
4700000.0,61.3,2017-05-22T00:00:00,2,2.75,18.0,26.0,6,13.8
4900000.0,56.4,2017-09-12T00:00:00,3,2.7,5.0,36.0,5,7.6
7680000.0,83.1,2017-05-13T00:00:00,3,,3.0,50.9,3,10.3
3500000.0,28.5,2018-06-06T00:00:00,1,2.5,5.0,16.0,4,5.0
3120000.0,32.4,2019-03-18T00:00:00,1,2.5,9.0,17.9,2,6.2
4500000.0,65.5,2017-10-27T00:00:00,3,2.6,10.0,42.0,7,8.0
8100000.0,70.8,2015-02-11T00:00:00,3,2.84,7.0,49.5,4,8.6
4080000.0,43.0,2015-12-21T00:00:00,2,,16.0,24.7,8,12.5
3400000.0,45.7,2018-08-07T00:00:00,1,2.8,9.0,19.7,1,16.1
3750000.0,62.5,2016-04-19T00:00:00,2,,9.0,32.0,1,10.0
5950000.0,42.0,2019-03-12T00:00:00,1,2.85,13.0,18.0,9,12.0
5800000.0,59.6,2017-06-18T00:00:00,2,2.7,4.0,35.0,4,9.6
8945261.0,67.7,2018-07-04T00:00:00,2,3.3,16.0,38.95,9,9.9
7000000.0,54.4,2018-11-01T00:00:00,2,2.75,18.0,29.6,10,8.6
9300000.0,106.9,2017-08-14T00:00:00,1,3.1,4.0,38.6,2,10.0
3800000.0,43.0,2016-05-18T00:00:00,1,2.8,8.0,18.0,3,11.0
4160000.0,50.0,2016-06-08T00:00:00,2,,25.0,18.0,17,12.5
8107000.0,73.7,2016-07-01T00:00:00,2,2.59,24.0,33.260002,3,14.5
4600000.0,51.0,2018-01-17T00:00:00,2,2.65,16.0,29.0,7,10.2
8400000.0,64.4,2017-04-05T00:00:00,2,2.75,18.0,31.5,6,17.2
5026719.0,64.6,2015-07-15T00:00:00,2,2.75,23.0,31.9,9,15.5
15300000.0,113.1,2016-02-02T00:00:00,2,3.0,6.0,48.2,2,23.1
6275000.0,71.6,2017-06-20T00:00:00,3,,12.0,43.1,9,10.9
8600000.0,100.0,2017-09-11T00:00:00,3,,5.0,42.5,2,31.0
4000000.0,59.0,2017-07-23T00:00:00,3,2.5,5.0,37.0,1,7.0
5490000.0,68.6,2018-07-19T00:00:00,2,,10.0,42.6,6,10.8
3250000.0,63.0,2017-11-08T00:00:00,3,2.5,5.0,,5,
5270000.0,56.7,2019-02-07T00:00:00,3,2.5,5.0,42.0,3,5.1
65000000.0,365.0,2019-03-18T00:00:00,7,2.9,7.0,,7,
3500000.0,38.0,2017-07-10T00:00:00,2,,9.0,,8,
9150000.0,86.0,2017-11-10T00:00:00,3,2.8,17.0,55.0,4,13.0
2550000.0,54.0,2018-02-07T00:00:00,3,2.5,5.0,,2,
10300000.0,64.6,2019-04-03T00:00:00,2,2.8,25.0,31.5,21,15.5
4900000.0,40.0,2018-02-01T00:00:00,1,2.75,24.0,18.0,24,11.0
4500000.0,38.6,2018-01-17T00:00:00,1,2.7,17.0,20.0,15,10.6
13900000.0,165.0,2016-05-03T00:00:00,5,,5.0,114.0,4,13.0
8150000.0,60.0,2019-01-28T00:00:00,2,2.7,14.0,34.6,2,9.2
8200000.0,70.0,2018-09-03T00:00:00,2,,13.0,40.0,7,11.0
4300000.0,44.0,2017-11-08T00:00:00,2,,5.0,28.3,2,5.9
3100000.0,46.0,2015-07-30T00:00:00,2,,7.0,30.0,6,5.0
4200000.0,38.3,2019-04-16T00:00:00,1,2.6,16.0,19.8,10,10.1
4640000.0,64.0,2018-03-06T00:00:00,3,2.5,9.0,42.0,1,10.0
1850000.0,60.9,2019-03-21T00:00:00,3,2.55,5.0,,2,6.0
2700000.0,65.0,2018-03-27T00:00:00,3,2.5,5.0,47.0,3,7.0
4500000.0,42.0,2018-11-12T00:00:00,1,,10.0,19.0,8,9.0
3650000.0,42.0,2017-11-07T00:00:00,1,2.6,10.0,18.6,5,10.8
3330000.0,37.9,2018-03-28T00:00:00,1,,10.0,18.8,8,10.5
3950000.0,33.2,2018-12-08T00:00:00,1,2.5,12.0,18.1,4,6.3
5600000.0,53.7,2017-04-18T00:00:00,2,2.5,12.0,48.3,5,7.0
3600000.0,59.0,2017-06-06T00:00:00,3,,9.0,38.0,1,7.0
3250000.0,32.0,2017-11-14T00:00:00,1,2.5,9.0,18.0,6,6.0
9899000.0,101.0,2018-12-12T00:00:00,3,3.0,5.0,62.0,3,15.0
22000000.0,110.0,2017-01-23T00:00:00,2,3.2,5.0,66.0,4,13.0
790000.0,38.6,2018-04-03T00:00:00,2,3.0,2.0,24.0,1,6.0
16500000.0,142.0,2018-03-16T00:00:00,5,,4.0,95.0,4,18.0
1850000.0,25.0,2019-02-20T00:00:00,0,,10.0,,7,
5100000.0,44.0,2018-10-02T00:00:00,1,2.6,16.0,17.0,11,10.0
1800000.0,32.0,2018-08-04T00:00:00,1,3.0,2.0,17.0,1,7.0
3650000.0,46.6,2018-08-06T00:00:00,2,2.5,5.0,,3,6.0
35000000.0,135.0,2017-06-17T00:00:00,3,,15.0,60.0,9,23.4
5100000.0,106.0,2016-08-17T00:00:00,3,2.65,16.0,55.0,4,23.0
5250000.0,41.0,2017-08-01T00:00:00,1,2.8,16.0,16.8,5,9.5
4100000.0,43.0,2017-06-30T00:00:00,1,,18.0,10.0,12,20.0
15000000.0,187.3,2019-01-28T00:00:00,5,2.56,16.0,112.4,1,16.2
12036000.0,100.0,2014-11-27T00:00:00,3,,16.0,52.0,3,11.0
5000000.0,42.4,2018-02-25T00:00:00,2,2.7,9.0,26.0,5,8.2
4200000.0,64.5,2017-04-07T00:00:00,3,2.8,4.0,50.64,1,6.0
15800000.0,130.0,2019-04-04T00:00:00,5,,5.0,83.0,2,14.0
6100000.0,60.7,2018-01-18T00:00:00,2,2.77,25.0,30.5,2,9.2
1900000.0,37.0,2018-11-16T00:00:00,1,,5.0,17.0,5,8.5
6000000.0,57.4,2019-03-13T00:00:00,2,,23.0,27.9,21,11.4
3600000.0,42.4,2017-10-17T00:00:00,2,2.5,5.0,28.0,3,5.5
4950000.0,50.0,2018-11-20T00:00:00,2,2.65,16.0,26.5,11,11.0
1990000.0,33.0,2017-05-18T00:00:00,1,,5.0,,3,
4150000.0,45.0,2017-05-16T00:00:00,2,,5.0,28.0,4,6.0
5500000.0,55.0,2017-04-14T00:00:00,2,,16.0,32.5,14,10.0
3910000.0,39.9,2018-02-01T00:00:00,1,,25.0,17.3,22,11.6
3700000.0,59.6,2018-07-19T00:00:00,3,2.5,9.0,38.0,7,8.0
4990000.0,55.0,2016-08-08T00:00:00,2,,16.0,32.0,15,11.0
3350000.0,35.0,2017-11-14T00:00:00,2,2.45,9.0,21.0,9,6.0
7250000.0,61.0,2018-10-08T00:00:00,2,3.3,6.0,35.0,4,8.0
4300000.0,46.0,2018-03-19T00:00:00,2,2.65,5.0,30.0,3,6.0
25990000.0,133.9,2018-03-16T00:00:00,4,3.6,3.0,74.99,3,19.2
5300000.0,57.0,2018-11-20T00:00:00,2,2.5,9.0,29.9,5,8.0
2699000.0,30.0,2019-04-18T00:00:00,1,,5.0,18.0,3,6.0
980000.0,47.1,2019-04-12T00:00:00,2,,3.0,29.0,3,9.0
4950000.0,37.0,2017-12-03T00:00:00,1,,9.0,17.0,2,12.0
3900000.0,39.0,2018-04-06T00:00:00,1,2.5,9.0,17.0,9,6.0
2699000.0,44.0,2016-01-25T00:00:00,2,,5.0,28.5,1,6.0
8400000.0,72.0,2018-08-21T00:00:00,2,,24.0,37.4,20,14.0
33300000.0,109.3,2018-02-16T00:00:00,2,3.1,6.0,,5,28.6
3019260.0,34.0,2015-11-25T00:00:00,1,2.75,23.0,15.5,22,9.7
4775000.0,39.6,2017-07-15T00:00:00,1,,17.0,20.0,17,9.6
2200000.0,31.3,2017-09-29T00:00:00,1,2.5,4.0,18.0,2,5.2
5250000.0,59.0,2019-05-01T00:00:00,3,3.4,4.0,36.0,2,8.4
17500000.0,183.7,2018-07-01T00:00:00,11,3.4,7.0,138.8,7,13.3
7210000.0,61.5,2018-10-02T00:00:00,3,2.92,5.0,43.2,4,5.7
1750000.0,58.1,2016-02-02T00:00:00,3,2.6,4.0,41.5,1,6.5
2600000.0,31.6,2016-11-25T00:00:00,1,2.5,4.0,18.0,2,5.4
25500000.0,113.0,2018-03-26T00:00:00,2,3.0,4.0,67.0,2,22.0
27250000.0,169.0,2014-12-09T00:00:00,5,,12.0,89.0,9,22.0
2750000.0,36.0,2017-04-18T00:00:00,1,,5.0,20.5,5,7.8
10000000.0,68.9,2019-02-20T00:00:00,3,2.5,9.0,40.4,4,8.1
18500000.0,131.0,2018-10-11T00:00:00,3,2.8,20.0,64.0,19,50.0
3600000.0,36.3,2015-11-07T00:00:00,1,,12.0,21.5,6,7.5
11200000.0,131.5,2015-11-02T00:00:00,4,3.11,5.0,88.2,2,10.4
6800000.0,81.1,2017-12-08T00:00:00,4,2.7,16.0,45.1,9,15.1
49950000.0,483.9,2017-10-04T00:00:00,7,3.2,6.0,312.5,4,26.4
7200000.0,69.75,2017-11-10T00:00:00,3,3.4,4.0,43.3,4,9.4
4500000.0,56.0,2017-11-21T00:00:00,3,2.5,5.0,40.0,1,5.5
4600000.0,48.78,2017-01-02T00:00:00,2,,25.0,27.0,14,8.98
5100000.0,50.0,2018-11-15T00:00:00,2,2.5,9.0,32.0,4,8.0
3720000.0,34.09,2018-07-16T00:00:00,1,2.64,18.0,15.9,13,10.59
2350000.0,36.6,2018-08-30T00:00:00,1,2.7,3.0,16.0,2,11.4
22642800.0,149.6,2017-02-08T00:00:00,4,,12.0,74.16,4,17.9
5900000.0,42.0,2017-09-26T00:00:00,1,,17.0,18.0,12,10.7
3950000.0,56.6,2015-11-23T00:00:00,3,,9.0,39.3,9,6.3
13700000.0,178.0,2017-08-08T00:00:00,4,2.77,16.0,125.0,4,16.0
6051191.0,93.6,2017-04-06T00:00:00,3,,,47.1,8,16.8
